news_analysis_id,title,summary,market,sector,impact_score,sentiment,link,urlToImage,content,author,published_at,source_system,summary_short,business_bites_news_id,alternative_sources,thumbnail_url,rank,slno
957,"Haryana IPS officer death: CM Saini breaks silence amid Opposition's uproar, says action will be taken against accused","Haryana IPS officer death: Family will get justice, says CM Saini  The HinduThe casteless bureaucrat is a myth  The Indian ExpressHaryana Cop's Body Shifted To Another Hospital Without Asking: MLA Relative  NDTV'No matter how influential...': Haryana CM's first reaction to Dalit IPS officer's death by suicide  Hindustan Times'Shocking': Sonia Gandhi writes to wife of dead Haryana IPS; flags bias against socia",India,Technology,6,neutral,https://www.msn.com/en-in/news/India/haryana-ips-officer-death-cm-saini-breaks-silence-amid-oppositions-uproar-says-action-will-be-taken-against-accused/ar-AA1Ohow6,,"Haryana IPS officer death: Family will get justice, says CM Saini  The HinduThe casteless bureaucrat is a myth  The Indian ExpressHaryana Cop's Body Shifted To Another Hospital Without Asking: MLA Relative  NDTV'No matter how influential...': Haryana CM's first reaction to Dalit IPS officer's death by suicide  Hindustan Times'Shocking': Sonia Gandhi writes to wife of dead Haryana IPS; flags bias against socia",,2025-10-11 13:23:00+00:00,msn.com,,529,,,2,305
972,Pre-poll gambits - lohia today,"Cheers to tears: How party in 'parking lot' ended in tragedy for BTech student; a police brutality in MP  Times of IndiaAssault With Hard Object Caused Death: Autopsy Of Student Beaten Up By Cops  NDTVEngineering student on way home from party ‘beaten to death by policemen’ in Bhopal  The Indian ExpressEngineering student, another man killed in alleged assault by police personnel in Madhya Pradesh  The HinduMadhya Pradesh: Two Bhopal constables booked, suspended for murder of B.Tech studen",India,Technology,6,neutral,https://lohiatoday.com/wp-content/uploads/2018/10/2013-q2.pdf,,"Cheers to tears: How party in 'parking lot' ended in tragedy for BTech student; a police brutality in MP  Times of IndiaAssault With Hard Object Caused Death: Autopsy Of Student Beaten Up By Cops  NDTVEngineering student on way home from party ‘beaten to death by policemen’ in Bhopal  The Indian ExpressEngineering student, another man killed in alleged assault by police personnel in Madhya Pradesh  The HinduMadhya Pradesh: Two Bhopal constables booked, suspended for murder of B.Tech studen",,2018-10-20 00:00:00+00:00,lohiatoday.com,,534,,,2,306
951,Bengal Horror: Medical Student Gang-Raped Near College While Out for Dinner; BJP Reacts,"Bengal horror: Out for dinner near college, medical student raped by group of men | What happened in Durgapur | Latest News India  Hindustan TimesOut With Friend, Medical Student Gang-Raped Near Private College In Bengal  NDTVRG Kar victim's father slams Mamata govt over rape of medical student in Bengal's Durgapur: ‘This admin still…'  Hindustan Times'Safe haven for rapists': BJP attacks Mamata govt after another 'gang rape' in West Bengal; TMC urges 'do  Times of IndiaOdisha medical student raped on Bengal hospital premises, slu",India,Healthcare,6,neutral,https://www.msn.com/en-in/news/India/bengal-horror-medical-student-gang-raped-near-college-while-out-for-dinner-bjp-reacts/ar-AA1Oh1yO,,"Bengal horror: Out for dinner near college, medical student raped by group of men | What happened in Durgapur | Latest News India  Hindustan TimesOut With Friend, Medical Student Gang-Raped Near Private College In Bengal  NDTVRG Kar victim's father slams Mamata govt over rape of medical student in Bengal's Durgapur: ‘This admin still…'  Hindustan Times'Safe haven for rapists': BJP attacks Mamata govt after another 'gang rape' in West Bengal; TMC urges 'do  Times of IndiaOdisha medical student raped on Bengal hospital premises, slu",,2025-10-11 11:32:05+00:00,msn.com,,527,,,2,307
966,"NDA holds key Bihar seat-sharing talks, major announcement tomorrow","NDA holds crucial Bihar seat-sharing talks, Jitan Ram Manjhi upset with formula  India TodayBihar Assembly election LIVE: BJP, NDA allies hold meeting; seat-sharing formula to be declared tomorrow  The HinduBihar Polls: Jitan Ram Manjhi Reportedly 'Upset' With Seat Sharing Formula | Trouble For NDA?  India TodayBihar Elections 2025: NDA holds key meet; Prashant Kishor gives a Rahgopur challenge to Tejashwi  India TV NewsNDA to seal seat deal t",India,Financial Services,6.3,neutral,https://www.msn.com/en-in/news/India/nda-holds-key-bihar-seat-sharing-talks-major-announcement-tomorrow/ar-AA1OgWhD,,"NDA holds crucial Bihar seat-sharing talks, Jitan Ram Manjhi upset with formula  India TodayBihar Assembly election LIVE: BJP, NDA allies hold meeting; seat-sharing formula to be declared tomorrow  The HinduBihar Polls: Jitan Ram Manjhi Reportedly 'Upset' With Seat Sharing Formula | Trouble For NDA?  India TodayBihar Elections 2025: NDA holds key meet; Prashant Kishor gives a Rahgopur challenge to Tejashwi  India TV NewsNDA to seal seat deal t",,2025-10-11 11:17:06+00:00,msn.com,,532,,,2,308
960,"Prashant Kishor may take on Tejashwi, warns of Rahul Gandhi's Amethi fate","Will face same fate as Rahul Gandhi did in Amethi: PK's warning to Tejashwi  India TodayPrashant Kishor kicks off campaign from Tejashwi bastion, keeps debut options open  The Indian ExpressThe Promises And Aspirations Of Prashant Kishor: A Journey Through Bihar  NDTVTejashwi to lose Raghopur just like Rahul defeated in Amethi 6 years ago, claims Prashant Kishor  The HinduBihar Assembly 2025: Prashant Predicts Tejashw",India,Technology,6,neutral,https://www.msn.com/en-in/news/other/prashant-kishor-may-take-on-tejashwi-warns-of-rahul-gandhis-amethi-fate/ar-AA1Oh2Bh,,"Will face same fate as Rahul Gandhi did in Amethi: PK's warning to Tejashwi  India TodayPrashant Kishor kicks off campaign from Tejashwi bastion, keeps debut options open  The Indian ExpressThe Promises And Aspirations Of Prashant Kishor: A Journey Through Bihar  NDTVTejashwi to lose Raghopur just like Rahul defeated in Amethi 6 years ago, claims Prashant Kishor  The HinduBihar Assembly 2025: Prashant Predicts Tejashw",,2025-10-11 09:55:29+00:00,msn.com,,530,,,2,309
975,"Justice cannot stay confined to courtrooms, says Supreme Court judge","'Justice Must Travel Beyond Courtrooms To People Living On The Margins': Justice Surya Kant At NALSA...  Live LawPulse of law truly beats in trial courts: Justice Surya Kant  Hindustan TimesSuccess in legal profession not measured by financial gains but by ethical weight: Supreme Court Justice Surya Kant  Bar and BenchTrue progress is ensuring justice, dignity for all: Justice Surya Kant  Press Trust of IndiaAssam CM attends 3rd Convocation of National Law University and Judicial Academy As",India,Technology,6,neutral,https://www.msn.com/en-in/politics/government/justice-cannot-stay-confined-to-courtrooms-says-supreme-court-judge/ar-AA1LYF8E,,"'Justice Must Travel Beyond Courtrooms To People Living On The Margins': Justice Surya Kant At NALSA...  Live LawPulse of law truly beats in trial courts: Justice Surya Kant  Hindustan TimesSuccess in legal profession not measured by financial gains but by ethical weight: Supreme Court Justice Surya Kant  Bar and BenchTrue progress is ensuring justice, dignity for all: Justice Surya Kant  Press Trust of IndiaAssam CM attends 3rd Convocation of National Law University and Judicial Academy As",,2025-10-11 09:15:11+00:00,msn.com,,535,,,2,310
969,"Coldrif cough syrup linked to child deaths had 350 factory violations, Tamil Nadu govt probe finds",Cough syrup deaths: Probe against Coldrif manufacturer exposed lapses by Tamil Nadu Food and Drug Administration  Deccan HeraldCough syrup row: Another sample from same batch of Coldrif fails testing; lab finds elevated levels of 't  Times of India‘BJP takes votes with Hindu-Muslim issues… MP govt celebrated festivals as children died’: Congress on cough syrup deaths  The Indian ExpressIndia needs an FDA-style drug regulator — Now  India TodayThe high cost of compromise: Why patient safety must c,India,Technology,6,neutral,https://www.msn.com/en-in/public-safety-and-emergencies/health-and-safety-alerts/coldrif-cough-syrup-linked-to-child-deaths-had-350-factory-violations-tamil-nadu-govt-probe-finds/ar-AA1O3TbY,,Cough syrup deaths: Probe against Coldrif manufacturer exposed lapses by Tamil Nadu Food and Drug Administration  Deccan HeraldCough syrup row: Another sample from same batch of Coldrif fails testing; lab finds elevated levels of 't  Times of India‘BJP takes votes with Hindu-Muslim issues… MP govt celebrated festivals as children died’: Congress on cough syrup deaths  The Indian ExpressIndia needs an FDA-style drug regulator — Now  India TodayThe high cost of compromise: Why patient safety must c,,2025-10-11 08:33:33+00:00,msn.com,,533,,,2,311
1245,‘War is over’: Donald Trump departs for Middle East as Israel awaits hostage release,‘The war is over’: Donald Trump heads for Middle East to mark Gaza ceasefire; calls it ‘very special time  The Times of IndiaGaza City clashes between Hamas and clan members leave 27 dead  BBCTrump declares Gaza war over on way to Israel  The HinduGaza ceasefire live: Israeli hostages due to be released as Trump says ‘war is over’ and flies to Middle East  The GuardianPresident Travels to Israel for Hostage Re,India,Financial Services,6,neutral,https://www.msn.com/en-in/news/world/war-is-over-donald-trump-departs-for-middle-east-as-israel-awaits-hostage-release/ar-AA1OkM31,,‘The war is over’: Donald Trump heads for Middle East to mark Gaza ceasefire; calls it ‘very special time  The Times of IndiaGaza City clashes between Hamas and clan members leave 27 dead  BBCTrump declares Gaza war over on way to Israel  The HinduGaza ceasefire live: Israeli hostages due to be released as Trump says ‘war is over’ and flies to Middle East  The GuardianPresident Travels to Israel for Hostage Re,,2025-10-12 21:35:00+00:00,msn.com,,626,,,3,312
1251,"Durgapur Gang-Rape: Court Sends Accused To 10-Day Custody, BJP Launches Protest",Durgapur 'gang rape': BJP leaders leave out non-Muslim name from list of accused; give communal spin to crime  altnews.inBengal CM Mamata faces backlash over remarks on women safety  The Hindu3 held for Odisha MBBS student's gang rape near medical college in Bengal  The Times of IndiaBengal Gang Rape Horror: TMC Woman MP Offers Bizarre Gang Rape Justification  India Today‘Her life in danger’: Why Bengal rape survivor's father wants her shifted t,India,Healthcare,6,neutral,https://www.msn.com/en-in/politics/international-relations/durgapur-gang-rape-court-sends-accused-to-10-day-custody-bjp-launches-protest/ar-AA1OkjDD,,Durgapur 'gang rape': BJP leaders leave out non-Muslim name from list of accused; give communal spin to crime  altnews.inBengal CM Mamata faces backlash over remarks on women safety  The Hindu3 held for Odisha MBBS student's gang rape near medical college in Bengal  The Times of IndiaBengal Gang Rape Horror: TMC Woman MP Offers Bizarre Gang Rape Justification  India Today‘Her life in danger’: Why Bengal rape survivor's father wants her shifted t,,2025-10-12 17:13:36+00:00,msn.com,,628,,,3,313
1257,"Canada’s Foreign Minister Anita Anand to visit India, meet Jaishankar & Goyal as ties stabilise","Canadian FM Anita Anand in India: Meeting with EAM Jaishankar, trade talks - what's on the cards  The Times of IndiaCanadian Foreign Minister Anita Anand arrives in Delhi, set to meet Jaishankar on October 13  The HinduIndia, Canada Trade Ministers Discuss Ways To Strengthen Economic Ties  NDTVCanada Foreign Minister arrives, to meet Jaishankar, Piyush Goyal today  The Indian ExpressCanadian FM Anita Anand arrives in India for 1st official visit as both countries seek to re",India,Technology,6,neutral,https://www.msn.com/en-in/politics/international-relations/canada-s-foreign-minister-anita-anand-to-visit-india-meet-jaishankar-goyal-as-ties-stabilise/ar-AA1OjZFq,,"Canadian FM Anita Anand in India: Meeting with EAM Jaishankar, trade talks - what's on the cards  The Times of IndiaCanadian Foreign Minister Anita Anand arrives in Delhi, set to meet Jaishankar on October 13  The HinduIndia, Canada Trade Ministers Discuss Ways To Strengthen Economic Ties  NDTVCanada Foreign Minister arrives, to meet Jaishankar, Piyush Goyal today  The Indian ExpressCanadian FM Anita Anand arrives in India for 1st official visit as both countries seek to re",,2025-10-12 16:34:00+00:00,msn.com,,631,,,3,314
1239,MoS Kirti Vardhan Singh to represent India at Gaza Peace Summit in Egypt as PM Modi skips meet,"India sends Minister to Egypt for Gaza summit  The HinduIsrael To Sit Out Gaza Peace Summit Hosted By Trump And Egypt's Sisi  NDTVPM Modi invited to Gaza summit, MoS to attend  The Times of IndiaPM Modi gets invite from Egypt's Sisi for Gaza peace meet co-chaired by Trump  India TodayTrump, Sissi to chair Gaza summit in Egypt; Abbas to attend; Israel, Hamas not inv",India,Technology,6,neutral,https://news24online.com/world/sharm-el-sheikh-gaza-peace-summit-mos-kirti-vardhan-singh-to-represent-india-in-egypt-pm-modi-skips-despite-invitation/650258/,https://news24online.com/wp-content/uploads/2025/10/Kirti-Vardhan-Singh-.jpg,"India sends Minister to Egypt for Gaza summit  The HinduIsrael To Sit Out Gaza Peace Summit Hosted By Trump And Egypt's Sisi  NDTVPM Modi invited to Gaza summit, MoS to attend  The Times of IndiaPM Modi gets invite from Egypt's Sisi for Gaza peace meet co-chaired by Trump  India TodayTrump, Sissi to chair Gaza summit in Egypt; Abbas to attend; Israel, Hamas not inv",,2025-10-12 15:10:00+00:00,news24online.com,,625,,https://news24online.com/wp-content/uploads/2025/10/Kirti-Vardhan-Singh-.jpg,3,315
1248,"Breaking- NDA Finalises Seat-Sharing Deal for Bihar 2025 Polls – JD(U) Bags 101 Seats, BJP 101, LJP(RV) 29","Bihar Polls 2025: NDA Announces Seat-Sharing; BJP, JDU To Contest On....  Zee Newsबिहार में JDU और बीजेपी अब 'जुड़वा भाई', 20 साल बाद बराबर सीटों पर लड़ेंगे... NDA के सीट बंटवारे में चिराग ने मारी बाजी  AajTakबिहार चुनाव: बीजेपी-जेडीयू 101-101 सीटों पर लड़ेंगी चुनाव, एलजेपी (आर) को मिलीं 29 सीटें - BBC News हिंदी  BBCजीतनराम मांझी पलटे, पहले कहा- संतुष्ट हैं, अब बोले- कम सीट का खामियाजा भुगतना पड़ेगा  Hindustanकैसे माने चिराग पासवान? BJP ने नहीं मानी जेडीयू की ये मांग… पढ़िए NDA में सीट बंटवारे क",India,Telecom,7.5,neutral,https://news24online.com/india/nda-finalises-seat-sharing-deal-bihar-2025-polls-jdu-101-seats-bjp-101-ljprv-29-congress-india-bloc/650183/,https://news24online.com/wp-content/uploads/2025/10/News-Bihar-NDA.jpg,"Bihar Polls 2025: NDA Announces Seat-Sharing; BJP, JDU To Contest On....  Zee Newsबिहार में JDU और बीजेपी अब 'जुड़वा भाई', 20 साल बाद बराबर सीटों पर लड़ेंगे... NDA के सीट बंटवारे में चिराग ने मारी बाजी  AajTakबिहार चुनाव: बीजेपी-जेडीयू 101-101 सीटों पर लड़ेंगी चुनाव, एलजेपी (आर) को मिलीं 29 सीटें - BBC News हिंदी  BBCजीतनराम मांझी पलटे, पहले कहा- संतुष्ट हैं, अब बोले- कम सीट का खामियाजा भुगतना पड़ेगा  Hindustanकैसे माने चिराग पासवान? BJP ने नहीं मानी जेडीयू की ये मांग… पढ़िए NDA में सीट बंटवारे क",,2025-10-12 13:03:31+00:00,news24online.com,,627,,https://news24online.com/wp-content/uploads/2025/10/News-Bihar-NDA.jpg,3,316
1254,Pakistan closes border with Afghanistan as Taliban claims 58 soldiers killed in major attack,"Afghan Taliban says Pakistani troops killed in 'retaliatory' border attacks  BBC""58 Pak Soldiers Killed"": Taliban's Big Claim And A Warning After Strikes  NDTV'If peace efforts don't succeed ... ': Afghanistan's big warning for Pakistan; Torkham border crossing cl  The Times of IndiaAfghanistan claims 58 Pakistani soldiers killed in clashes; border closed  The Hindu23 Pakistani troops, over 200 Taliban fighters killed in border clashes: Pak",India,Technology,6,neutral,https://www.msn.com/en-gb/politics/international-relations/pakistan-closes-border-with-afghanistan-as-taliban-claims-58-soldiers-killed-in-major-attack/ar-AA1OjgzA,,"Afghan Taliban says Pakistani troops killed in 'retaliatory' border attacks  BBC""58 Pak Soldiers Killed"": Taliban's Big Claim And A Warning After Strikes  NDTV'If peace efforts don't succeed ... ': Afghanistan's big warning for Pakistan; Torkham border crossing cl  The Times of IndiaAfghanistan claims 58 Pakistani soldiers killed in clashes; border closed  The Hindu23 Pakistani troops, over 200 Taliban fighters killed in border clashes: Pak",,2025-10-12 11:58:23+00:00,msn.com,,629,,,3,317
1242,"Haryana IPS officer death: Congress President Kharge writes to late Y Puran Kumar's wife, expresses ‘sorrow’ in letter","'Hurt & shaken': Kharge writes to wife of Haryana IPS officer who died by suicide; flags discrimination  The Times of IndiaTougher charge, punishable with life term, added to IPS suicide case  The Times of IndiaHaryana: Dalit IPS Officer’s Death Sparks Political Storm, Mahapanchayat Gives 48-Hour Ultimatum to Bjp Govt  TheWire.inIPS officer’s death: Candlelight vigil held in Vijayawada seeking justice  The HinduWhy Haryana IPS officer Puran Kumar's body remains in mortuary almost a week after death | Row e",India,Technology,6,neutral,https://www.msn.com/en-in/news/india/haryana-ips-officer-death-congress-president-kharge-writes-to-late-y-puran-kumar-s-wife-expresses-sorrow-in-letter/ar-AA1OjMeu,,"'Hurt & shaken': Kharge writes to wife of Haryana IPS officer who died by suicide; flags discrimination  The Times of IndiaTougher charge, punishable with life term, added to IPS suicide case  The Times of IndiaHaryana: Dalit IPS Officer’s Death Sparks Political Storm, Mahapanchayat Gives 48-Hour Ultimatum to Bjp Govt  TheWire.inIPS officer’s death: Candlelight vigil held in Vijayawada seeking justice  The HinduWhy Haryana IPS officer Puran Kumar's body remains in mortuary almost a week after death | Row e",,2025-10-12 09:32:00+00:00,msn.com,,630,,,3,318
1105,25-75%,"Express Exclusive: PM Modi gets invite from Trump, Sisi to attend Sharm-el Sheikh Gaza peace summit tomorrow  The Indian ExpressAid groups scale up relief in Gaza as Starmer prepares to join Trump at Egypt ceasefire summit  BBCEl-Sisi and Trump to chair Gaza summit in Egypt on Monday  Al JazeeraDonald Trump and Abdel Fatah al-Sisi to chair Gaza peace summit on Monday  The GuardianFormer Egyptian diplomat: Israel-Hamas ceasefire needs a bind",India,Technology,6,neutral,https://www.newsofbahrain.com/epaper/09-10-2025/PDF_9-10-2025_1759990146_uDtZAqd7vz_09-10-2025.pdf,,"Express Exclusive: PM Modi gets invite from Trump, Sisi to attend Sharm-el Sheikh Gaza peace summit tomorrow  The Indian ExpressAid groups scale up relief in Gaza as Starmer prepares to join Trump at Egypt ceasefire summit  BBCEl-Sisi and Trump to chair Gaza summit in Egypt on Monday  Al JazeeraDonald Trump and Abdel Fatah al-Sisi to chair Gaza peace summit on Monday  The GuardianFormer Egyptian diplomat: Israel-Hamas ceasefire needs a bind",,2025-10-12 04:59:00+00:00,newsofbahrain.com,,578,,,3,319
1102,Controversy Erupts as Women Journalists Barred from Afghan Foreign Minister's Press Conference in Delhi,"No restrictions on presence of women journalists during Afghan Foreign Minister’s Deoband event: Seminary  The HinduDid India ‘allow’ gender ban at Afghanistan embassy event? What the law says | Explained  Hindustan TimesNo role in Taliban presser that kept women out: MEA  The Times of IndiaAmid Oppn outrage, Centre says decision to exclude women journos from press meet taken by Afghanistan govt  Deccan Herald‘Shows India’s priorities’: Women journos on being barred from Taliban minister’s",India,Technology,6,neutral,https://www.devdiscourse.com/article/international/3660368-controversy-erupts-as-women-journalists-barred-from-afghan-foreign-ministers-press-conference-in-delhi,,"No restrictions on presence of women journalists during Afghan Foreign Minister’s Deoband event: Seminary  The HinduDid India ‘allow’ gender ban at Afghanistan embassy event? What the law says | Explained  Hindustan TimesNo role in Taliban presser that kept women out: MEA  The Times of IndiaAmid Oppn outrage, Centre says decision to exclude women journos from press meet taken by Afghanistan govt  Deccan Herald‘Shows India’s priorities’: Women journos on being barred from Taliban minister’s",,2025-10-12 02:36:00+00:00,devdiscourse.com,,577,,,3,320
1263,"Bihar Elections 2025: Free power, cash for youth and women – how much will Nitish Kumar's pre-poll sops cost?","There’s a new ‘M’ factor in Bihar elections: Mahila, will it counter Nitish fatigue?  The Indian ExpressSame alliances, static caste arithmetic, but Bihar battle can upend status quo  The HinduBihar Polls 2025 Mood Check: Has The Vote Adhikar Yatra Helped The Mahagathbandhan?  India TodayBihar Elections 2025: Railways Preps 1000 Coaches for CAPF  Deccan HeraldIn Bihar, INDIA bloc fights a perceptio",India,Technology,6,neutral,https://www.msn.com/en-in/news/india/bihar-elections-2025-free-power-cash-for-youth-and-women-how-much-will-nitish-kumars-pre-poll-sops-cost/ar-AA1N2znC,,"There’s a new ‘M’ factor in Bihar elections: Mahila, will it counter Nitish fatigue?  The Indian ExpressSame alliances, static caste arithmetic, but Bihar battle can upend status quo  The HinduBihar Polls 2025 Mood Check: Has The Vote Adhikar Yatra Helped The Mahagathbandhan?  India TodayBihar Elections 2025: Railways Preps 1000 Coaches for CAPF  Deccan HeraldIn Bihar, INDIA bloc fights a perceptio",,2025-10-12 02:28:00+00:00,msn.com,,633,,,3,321
1178,Afghan Taliban confirm 'retaliatory' border attacks on Pakistan,"Afghan Taliban confirm 'retaliatory' border attacks on Pakistan  BBCMidnight op & a warning: 15 Pak soldiers killed in fierce border clashes with Taliban — 10 things to know  The Times of IndiaHeavy Clashes Along Pak-Afghan Border, Then A Taliban Warning  NDTVTaliban kill 12 Pakistani soldiers in cross-border clashes, seize army outposts  India TodayPakistan, Afghanistan trade heavy fire along border after Islamabad accuses Kabul of sheltering TT",India,Telecom,6,neutral,https://www.yahoo.com/news/articles/afghan-taliban-confirm-retaliatory-border-012314077.html?fr=sycsrp_catchall,,"Afghan Taliban confirm 'retaliatory' border attacks on Pakistan  BBCMidnight op & a warning: 15 Pak soldiers killed in fierce border clashes with Taliban — 10 things to know  The Times of IndiaHeavy Clashes Along Pak-Afghan Border, Then A Taliban Warning  NDTVTaliban kill 12 Pakistani soldiers in cross-border clashes, seize army outposts  India TodayPakistan, Afghanistan trade heavy fire along border after Islamabad accuses Kabul of sheltering TT",,2025-10-12 01:23:02+00:00,yahoo.com,,575,,,3,322
1260,SC tells ECI to list 65 lakh Bihar voter removals with reasons,"ECI Skipped its Fraud-Busting Software, Flooding Bihar Voter Roll with Lakhs of Suspect Duplicates  The Reporters' CollectiveBihar Elections 2025: Election Commission notifies first phase on November 6  The HinduBihar CEO records reveal unexplained deletions  Hindustan TimesOver 16 lakh names deleted in cleanup of electoral rolls ahead of elections  The New Indian ExpressSIR process likely to start in Bengal in November after festive s",India,Technology,7.8,neutral,https://www.msn.com/en-in/politics/government/sc-tells-eci-to-list-65-lakh-bihar-voter-removals-with-reasons/ar-AA1KvJsg,,"ECI Skipped its Fraud-Busting Software, Flooding Bihar Voter Roll with Lakhs of Suspect Duplicates  The Reporters' CollectiveBihar Elections 2025: Election Commission notifies first phase on November 6  The HinduBihar CEO records reveal unexplained deletions  Hindustan TimesOver 16 lakh names deleted in cleanup of electoral rolls ahead of elections  The New Indian ExpressSIR process likely to start in Bengal in November after festive s",,2025-10-12 01:05:46+00:00,msn.com,,632,,,3,323
1099,West Bengal: 3 held in medical student gang-rape case; Odisha CM seeks swift action against accused,"MBBS student ‘gang-raped’ in West Bengal, friend held  The Times of IndiaWest Bengal: 3 held in medical student gang-rape case; Odisha CM seeks swift action against accused  The Times of India3 Arrested Over Medical Student's Gang Rape In Bengal's Durgapur  NDTVMedical student was ‘abandoned’ by friend, threatened with murder | What we know so far on Durgapur rape  Hindustan TimesOdisha CM speaks to Bengal gang rape survivor's father, assures ",India,Technology,6,neutral,https://www.msn.com/en-in/news/India/west-bengal-3-held-in-medical-student-gang-rape-case-odisha-cm-seeks-swift-action-against-accused/ar-AA1OiLg2,,"MBBS student ‘gang-raped’ in West Bengal, friend held  The Times of IndiaWest Bengal: 3 held in medical student gang-rape case; Odisha CM seeks swift action against accused  The Times of India3 Arrested Over Medical Student's Gang Rape In Bengal's Durgapur  NDTVMedical student was ‘abandoned’ by friend, threatened with murder | What we know so far on Durgapur rape  Hindustan TimesOdisha CM speaks to Bengal gang rape survivor's father, assures ",,2025-10-11 22:35:00+00:00,msn.com,,576,,,3,324
1114,Taliban FM Amir Khan Muttaqi visits Darul Uloom Deoband. What's the Islamic seminary's link with Afghanistan?,"Taliban’s Muttaqi welcomed by sea of men at Darul Uloom Deoband, public address cancelled amid frenzy  ThePrintAfghan Foreign Minister Amir Khan Muttaqi's Agra Visit Cancelled  NDTVAfghanistan foreign minister Amir Khan Muttaqi's visit to Agra cancelled  The Times of India‘I said in 2016…’: Owaisi on India's ties with Taliban, says 'talks not enough'  Hindustan TimesIndia-Afghan ties will advance a lot in the coming days, says Taliban Fo",India,Technology,6,neutral,https://www.msn.com/en-in/news/world/taliban-fm-amir-khan-muttaqi-visits-darul-uloom-deoband-whats-the-islamic-seminarys-link-with-afghanistan/ar-AA1OfRjB,,"Taliban’s Muttaqi welcomed by sea of men at Darul Uloom Deoband, public address cancelled amid frenzy  ThePrintAfghan Foreign Minister Amir Khan Muttaqi's Agra Visit Cancelled  NDTVAfghanistan foreign minister Amir Khan Muttaqi's visit to Agra cancelled  The Times of India‘I said in 2016…’: Owaisi on India's ties with Taliban, says 'talks not enough'  Hindustan TimesIndia-Afghan ties will advance a lot in the coming days, says Taliban Fo",,2025-10-11 21:05:50+00:00,msn.com,,581,,,3,325
1108,"Pakistan fumes over India-Afghan statement, objects to Jammu & Kashmir mention","'Rattled' Pakistan Objects To India-Afghan Joint Statement, Rejects Terror Claims | Exclusive Details  News18Pak expresses 'strong reservations' to J&K reference in India-Afghan joint statement: 'Clear violation of...'  Hindustan TimesPakistan fumes over India-Afghan statement, objects to Kashmir mention  India TodayPakistan fumes over India-Afghanistan talks: Rattled over joint statement, lodges protest to Kabul; objec  The Times of IndiaPakistan summons Afghan envoy over India-Afghanistan j",India,Technology,6,neutral,https://www.msn.com/en-us/news/world/pakistan-fumes-over-india-afghan-statement-objects-to-jammu-kashmir-mention/ar-AA1OiDBz,,"'Rattled' Pakistan Objects To India-Afghan Joint Statement, Rejects Terror Claims | Exclusive Details  News18Pak expresses 'strong reservations' to J&K reference in India-Afghan joint statement: 'Clear violation of...'  Hindustan TimesPakistan fumes over India-Afghan statement, objects to Kashmir mention  India TodayPakistan fumes over India-Afghanistan talks: Rattled over joint statement, lodges protest to Kabul; objec  The Times of IndiaPakistan summons Afghan envoy over India-Afghanistan j",,2025-10-11 18:53:04+00:00,msn.com,,579,,,3,326
1123,PM launches two major schemes in the agriculture sector with an outlay ...,"PM Modi announces Rs 35,400 Cr boost for agriculture sector under PM-DDKY  Greater KashmirGovernment committed to implementing pro-farmer programmes: A.P. Agriculture Minister  The HinduPM Modi unveils Rs 35k crore agri drive, urges farmers to cut imports  The Times of IndiaPM Modi Launches 2 Major Agricultural Schemes Worth Rs 35,440 Crore  NDTVDhalai, Khowai districts to become self-sufficient in foodgrain production: Tripura Agriculture Minister R L",India,Technology,9,neutral,https://www.pmindia.gov.in/en/news_updates/pm-launches-two-major-schemes-in-the-agriculture-sector-with-an-outlay-of-rs-35440-crore/,https://www.pmindia.gov.in/wp-content/uploads/2025/10/H20251011193569.jpg,"PM Modi announces Rs 35,400 Cr boost for agriculture sector under PM-DDKY  Greater KashmirGovernment committed to implementing pro-farmer programmes: A.P. Agriculture Minister  The HinduPM Modi unveils Rs 35k crore agri drive, urges farmers to cut imports  The Times of IndiaPM Modi Launches 2 Major Agricultural Schemes Worth Rs 35,440 Crore  NDTVDhalai, Khowai districts to become self-sufficient in foodgrain production: Tripura Agriculture Minister R L",,2025-10-11 18:34:36+00:00,pmindia.gov.in,,584,,https://www.pmindia.gov.in/wp-content/uploads/2025/10/H20251011193569.jpg,3,327
1120,India seeks info from Boeing on RAT deployment on AI's UK flight,"AI Boeing 787 RAT deployment: DGCA issues directives for airline & seeks info from Boeing  The Times of IndiaDGCA orders Air India to reinspect RAT stowage in aircraft; seeks detailed report from Boeing  The New Indian ExpressAviation Body Seeks Report After Air India Plane Deployed Emergency Turbine  NDTVPilots’ body FIP demands grounding, electrical system checks of all Air India Boeing 787s after 2 snag incidents in less than a week  The Indian ExpressReinspect emergency system: Aviation body to Air India after Drea",India,Technology,7.8,neutral,https://www.msn.com/en-in/news/other/india-seeks-info-from-boeing-on-rat-deployment-on-ais-uk-flight/ar-AA1NYLOh,,"AI Boeing 787 RAT deployment: DGCA issues directives for airline & seeks info from Boeing  The Times of IndiaDGCA orders Air India to reinspect RAT stowage in aircraft; seeks detailed report from Boeing  The New Indian ExpressAviation Body Seeks Report After Air India Plane Deployed Emergency Turbine  NDTVPilots’ body FIP demands grounding, electrical system checks of all Air India Boeing 787s after 2 snag incidents in less than a week  The Indian ExpressReinspect emergency system: Aviation body to Air India after Drea",,2025-10-11 17:48:00+00:00,msn.com,,583,,,3,328
